user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental
Desktop,Windows,Edge,"30.992754,42.678231","-77.427687,16.523942",0.0,0.0,0.0
Desktop,iOS,Safari,"-26.994768,130.623596","-15.095871,176.135314",0.0,0.0,1.0
Desktop,Linux,Safari,"-66.51607,50.051476","-56.320837,-46.974541",0.0,0.0,0.0
Desktop,macOS,Safari,"-40.844794,9.782864",,0.0,0.0,0.0
Mobile,Windows,Safari,"-20.252417,172.704636","22.03572,31.62118",0.0,0.0,0.0
Mobile,,,"-2.395391,171.393621","-81.228507,-144.360139",0.0,0.0,0.0
Mobile,,Safari,"-44.096235,96.458736","52.24939,17.809962",0.0,0.0,0.0
Desktop,Windows,Edge,"39.070463,125.152303","-54.17829,17.933731",0.0,0.0,0.0
Mobile,macOS,Firefox,"34.849343,65.649275","84.260819,-142.668138",0.0,0.0,0.0
Tablet,Linux,Chrome,"28.927396,174.618566","84.637134,99.031777",0.0,0.0,0.0
Tablet,Android,Edge,"-48.9424,-169.159073","-64.038409,113.284718",,0.0,
Tablet,macOS,Safari,,"43.923789,26.61208",0.0,0.0,0.0
Mobile,macOS,Firefox,"32.289107,-64.913252","49.384818,-129.150984",0.0,0.0,0.0
Desktop,,Firefox,"-82.196691,97.116477","39.892097,50.734588",0.0,0.0,0.0
Tablet,Android,Opera,"-80.703329,-99.310206","-38.757057,68.533958",0.0,0.0,0.0
Mobile,Android,Opera,,"32.193167,-93.946256",0.0,0.0,0.0
Mobile,Linux,Chrome,"74.442449,43.861137",,0.0,0.0,0.0
,Windows,,"67.57127,65.538743","-18.150906,116.695438",0.0,0.0,0.0
Desktop,Android,Opera,"88.550173,9.055008","-11.505742,85.174354",0.0,0.0,0.0
Mobile,Linux,Opera,"-80.322617,-122.090888","-6.714162,-155.833814",0.0,0.0,1.0
Desktop,Android,,,"27.493842,142.339019",0.0,0.0,0.0
Desktop,macOS,Edge,"-69.679296,-94.269693",,0.0,1.0,0.0
Desktop,Android,Opera,"-4.577269,6.545473","50.191087,-11.741724",0.0,0.0,0.0
Desktop,Windows,Safari,,"-45.03614,129.625849",0.0,0.0,0.0
Desktop,Linux,Edge,"-25.594659,2.177716","59.164006,129.416313",0.0,0.0,0.0
Mobile,Windows,Edge,"-69.611835,67.608728","58.640867,-132.079658",0.0,0.0,0.0
Tablet,iOS,Safari,"2.705056,-14.57571","-15.351735,-111.046692",0.0,0.0,0.0
Mobile,Windows,Safari,"28.094503,-76.386711","-62.065545,101.339637",,0.0,0.0
Mobile,Windows,,"-28.921122,-121.428541","-3.358641,-147.347644",0.0,0.0,0.0
,,,"4.270674,-45.932849","-16.904238,177.587955",0.0,0.0,0.0
,macOS,Opera,"-43.140444,-135.092805","-51.769919,-37.02116",0.0,0.0,0.0
Mobile,,Opera,"-85.819463,-110.393182","17.011889,-108.14816",0.0,0.0,0.0
Desktop,Android,Firefox,"-45.463285,-5.24293","84.196789,48.564941",0.0,0.0,0.0
,Linux,,"-46.620608,114.355258","-48.706404,-19.222824",1.0,1.0,0.0
Desktop,Linux,,"-4.6568,44.571875","-25.038213,-135.968127",0.0,0.0,0.0
Tablet,macOS,Opera,"-52.571098,-30.193874",,0.0,0.0,
Mobile,macOS,Chrome,"18.499924,-68.02348","-74.140337,-162.611869",0.0,0.0,0.0
Mobile,iOS,,"-29.484466,110.673066","7.439933,-23.735272",0.0,0.0,1.0
Mobile,,Chrome,,"-56.114042,76.58983",0.0,0.0,0.0
Mobile,Android,Chrome,"71.353936,85.205521","-74.182194,-82.65668",0.0,0.0,0.0
Mobile,iOS,,"-80.045715,21.410441","-71.767104,81.938662",1.0,0.0,0.0
Mobile,Linux,Safari,"35.602794,14.718539","23.889747,-112.156415",0.0,0.0,0.0
Mobile,Android,Safari,"59.755653,-71.698633","10.326279,70.730029",0.0,0.0,0.0
Tablet,Windows,Chrome,"-78.213756,48.10339","-83.849505,58.759704",0.0,0.0,0.0
Mobile,Linux,Opera,"41.54411,95.491393",,0.0,0.0,0.0
Mobile,Linux,Safari,,"57.807775,38.207141",0.0,0.0,0.0
Mobile,macOS,Safari,"-86.268999,98.922966","8.375931,121.126641",0.0,0.0,0.0
Tablet,iOS,Edge,"36.558925,24.269005","-42.279864,-174.914268",0.0,0.0,0.0
Tablet,Linux,Chrome,"1.138393,77.438831","80.7709,-85.403838",0.0,0.0,0.0
Mobile,macOS,Chrome,"-79.704844,119.588172","24.002673,171.73161",,0.0,0.0
Desktop,Windows,,"-53.779286,-7.996009","-47.948009,177.380297",0.0,0.0,0.0
Tablet,Windows,,"-2.376104,99.764472","6.958159,165.228734",0.0,0.0,0.0
Mobile,Android,Edge,"-55.261607,-72.090094","-74.512891,11.168542",0.0,0.0,0.0
Tablet,,Firefox,"29.359433,-31.402173","79.985806,-124.009601",0.0,0.0,0.0
Desktop,iOS,,"-36.204548,43.71236",,0.0,0.0,0.0
Mobile,macOS,Safari,"-74.417006,104.320286","83.780275,-85.128195",0.0,0.0,0.0
Tablet,Android,Chrome,"4.454859,-105.832617",,0.0,0.0,1.0
Desktop,iOS,Edge,,"2.430796,32.362725",0.0,0.0,0.0
Tablet,Android,Edge,"20.9846,60.948227","19.226567,40.682035",0.0,0.0,
,macOS,Edge,"-17.048533,-57.711424","-8.23195,171.20319",0.0,0.0,0.0
Mobile,Android,Chrome,"62.961255,27.384928","-58.660421,164.82966",0.0,0.0,0.0
Mobile,Linux,Firefox,"30.063829,-134.093119","-37.367256,-111.629392",,0.0,0.0
Tablet,Linux,Safari,"38.398553,-19.940121","22.631864,141.065861",0.0,0.0,
Desktop,Linux,Firefox,"-23.999684,154.585512","-24.674036,-152.847052",0.0,0.0,0.0
Mobile,Linux,Edge,"-80.291882,-109.581694","6.576117,174.660026",0.0,0.0,0.0
Tablet,Windows,Edge,"-22.492785,-63.345565","-19.87896,-172.817929",0.0,0.0,0.0
Tablet,Windows,Chrome,"1.923093,-35.675261","0.157733,-41.852524",0.0,1.0,0.0
Mobile,,Chrome,"51.892031,96.480199","-77.996493,134.937718",0.0,,0.0
Mobile,Windows,Chrome,"49.02746,-47.032361","21.37761,-124.484699",0.0,0.0,0.0
Tablet,Android,Safari,"-16.673674,79.366294","76.671244,27.447698",0.0,1.0,0.0
Mobile,Android,Opera,"-67.644294,126.691062","34.055262,30.029691",0.0,1.0,0.0
Tablet,Windows,Opera,"7.426483,125.476279","86.103537,140.628992",0.0,0.0,0.0
Desktop,Android,Safari,"52.848537,-45.222089","-87.026502,-174.746946",0.0,0.0,0.0
Mobile,iOS,Safari,"-71.719252,151.498887","-2.127453,-66.937737",0.0,0.0,0.0
Mobile,macOS,Safari,"-27.971037,-45.452991","6.997179,-58.193064",0.0,0.0,
Tablet,Windows,Firefox,"73.62873,150.244993","68.076833,-118.87303",0.0,0.0,0.0
Mobile,Linux,Safari,"-42.676886,-147.975739","-79.690013,-56.54945",0.0,0.0,0.0
Desktop,Android,Firefox,"-89.800555,-22.213986","-64.954748,32.946822",0.0,,0.0
Tablet,Android,Chrome,"12.343212,-82.678319","-4.951368,74.867064",,0.0,0.0
Desktop,macOS,Edge,"-43.245063,-51.557384","-76.897137,91.579722",0.0,0.0,0.0
Desktop,iOS,Opera,"-42.644681,129.037826","-40.218171,61.716011",0.0,0.0,0.0
Desktop,Android,,"25.71163,118.42086","-37.61924,120.164699",0.0,0.0,
Desktop,Linux,Opera,"64.886085,-23.396419",,0.0,0.0,
Tablet,macOS,,"-4.036059,172.015056","73.719898,-64.426401",0.0,0.0,0.0
Mobile,Android,Opera,"57.031184,107.241955","71.224817,-110.46958",0.0,0.0,0.0
Desktop,Linux,Chrome,"15.068377,-13.985907","-38.175277,138.307708",0.0,0.0,0.0
Desktop,Android,Edge,"71.029925,109.640506",,0.0,,0.0
Tablet,Linux,Firefox,,"32.758486,169.977591",0.0,0.0,0.0
Desktop,macOS,Opera,"-63.489707,18.974055","85.009852,-7.022699",0.0,,0.0
Desktop,iOS,,,"28.512731,-123.915884",0.0,,1.0
,Windows,Firefox,,,0.0,,0.0
Desktop,Windows,Firefox,,"-47.233455,-101.925601",0.0,0.0,0.0
Mobile,iOS,Chrome,"69.949704,-103.038189","-85.888568,-153.59644",0.0,0.0,0.0
Desktop,Android,Edge,"46.741625,116.279813",,0.0,0.0,0.0
Tablet,macOS,Safari,"52.660066,134.228095","71.240668,-151.682079",0.0,0.0,0.0
,Linux,Edge,"-28.850246,174.919851","-61.816602,-57.476368",0.0,,0.0
,macOS,Edge,"-39.672954,156.347312",,0.0,0.0,0.0
Mobile,iOS,Firefox,"-11.260783,-159.504482","-45.619222,-62.28259",0.0,0.0,0.0
Mobile,Android,Safari,"51.284964,103.4679","57.821719,-1.159654",0.0,1.0,0.0
Desktop,Android,Opera,"-54.486379,116.464481","-7.523584,48.051612",0.0,1.0,0.0
,iOS,Safari,"-61.635707,-125.484603","-7.767528,-23.759375",0.0,0.0,
Tablet,,Chrome,"55.605472,-75.521115","53.748652,155.312545",0.0,,0.0
Mobile,Windows,Firefox,,,0.0,0.0,0.0
Mobile,,,"10.267228,-18.692104","80.947068,72.697375",0.0,0.0,0.0
Desktop,Android,Chrome,"0.739808,61.3621","27.778275,38.400956",0.0,,0.0
Mobile,,Opera,"65.099877,62.1284",,,0.0,
Desktop,iOS,Edge,"43.114751,-115.144891","52.412895,171.288654",0.0,0.0,0.0
Desktop,macOS,,"-20.863247,30.531525","-15.983688,-92.650995",0.0,0.0,0.0
Tablet,Windows,Chrome,"21.493169,-82.55048","-19.061472,96.047453",0.0,0.0,0.0
Desktop,macOS,Firefox,"85.496805,-137.45305",,0.0,0.0,0.0
,Android,Edge,"-69.789897,-97.505928","-47.494468,85.329939",0.0,,0.0
Mobile,macOS,Firefox,"45.704388,-166.841536","-45.116416,107.681253",0.0,0.0,0.0
Tablet,Android,Firefox,"87.81584,175.582601","-11.118498,176.188687",0.0,0.0,0.0
Tablet,,Edge,"-61.256845,-35.566821","30.372085,87.022889",0.0,1.0,0.0
Tablet,Linux,Opera,"-53.294879,-33.114524","-82.309679,73.104319",0.0,0.0,0.0
Desktop,Windows,Safari,"5.915307,116.183502","-14.611813,-63.672825",0.0,1.0,0.0
Tablet,iOS,Edge,"-83.554686,175.283162","53.135277,-97.690866",0.0,0.0,0.0
Desktop,,Safari,"79.301333,25.350228","-57.271866,-52.085821",0.0,0.0,0.0
Desktop,macOS,Firefox,"-3.438652,18.232111","23.282941,-87.366047",0.0,,0.0
,Linux,Opera,"-86.680633,85.565769","10.547362,-41.454946",,0.0,0.0
Desktop,Android,Firefox,"-0.641523,-77.025629","-18.591367,-106.877395",0.0,0.0,0.0
Tablet,Windows,Opera,"-6.922159,-74.675591","-32.021125,-81.415506",0.0,0.0,0.0
Tablet,Android,Chrome,"35.991139,41.196313","-46.180946,-150.919353",0.0,0.0,
Mobile,Android,Opera,"-20.143332,-66.872901","-12.047424,-91.913528",0.0,0.0,0.0
Tablet,Linux,Opera,"68.046596,65.605912","82.983395,36.613438",0.0,0.0,0.0
Mobile,Windows,Firefox,"38.840727,42.698013","-6.836944,-58.323945",,1.0,0.0
Tablet,Linux,Edge,"-76.458501,-158.665505","-7.062223,-57.072475",0.0,0.0,0.0
Tablet,Android,Edge,"-12.749127,154.979985","64.234011,-87.898527",0.0,0.0,0.0
,Windows,Safari,"4.447454,135.318425","-39.606391,75.463377",0.0,0.0,0.0
Desktop,Android,Chrome,"-72.621028,80.733987","72.166947,64.841723",0.0,1.0,0.0
Tablet,Android,Opera,"-45.839186,8.818618","-74.748842,143.633757",0.0,0.0,1.0
,Windows,Safari,"-37.274207,76.44001","48.478337,-93.701025",0.0,0.0,0.0
Mobile,iOS,Opera,"-17.839971,-13.619343","-78.730651,78.292554",0.0,0.0,0.0
Tablet,Linux,Opera,"-45.837833,-78.675114","-47.775748,8.572066",0.0,0.0,0.0
Desktop,macOS,Chrome,"-57.694376,19.367477","-73.878966,24.538397",0.0,0.0,0.0
Tablet,Android,,"-63.900548,-83.44706",,0.0,0.0,0.0
Mobile,Linux,,"5.483044,-81.060732","60.065166,29.067491",0.0,0.0,0.0
,Linux,Edge,"15.929939,-174.900958",,,0.0,0.0
Tablet,Windows,Opera,"85.180102,82.795988","33.73751,-48.142997",0.0,0.0,1.0
Mobile,,Firefox,"0.687443,151.501651",,0.0,,0.0
Tablet,Windows,Safari,"66.557895,-48.040445","-71.496421,-88.419089",0.0,0.0,0.0
Mobile,Linux,Opera,"-69.096748,-89.196339",,,0.0,
Mobile,Windows,Chrome,"-52.435931,90.020677","-0.793948,-4.223817",0.0,0.0,0.0
Desktop,macOS,Chrome,"8.659781,126.035346","42.37234,-37.532666",0.0,0.0,1.0
Desktop,Linux,Chrome,"-1.853865,97.11542","31.900291,140.625573",0.0,0.0,0.0
Mobile,Windows,Chrome,"-31.783889,36.774289",,0.0,1.0,0.0
Desktop,Android,Edge,"25.092033,93.343353","31.891982,-2.12148",0.0,1.0,
Desktop,Linux,Edge,"53.907912,-80.458905","-60.624274,-74.312766",0.0,0.0,0.0
Mobile,iOS,,"-20.68956,-105.431367","-84.926407,66.093069",0.0,0.0,0.0
Tablet,iOS,Opera,"44.610187,-82.537825","-39.676333,116.500344",0.0,0.0,0.0
Tablet,Linux,Safari,"-19.616544,109.089531","28.0642,85.006957",,1.0,0.0
,Linux,Chrome,"-28.835525,-75.059889","68.843457,-26.747703",0.0,0.0,1.0
Desktop,iOS,Chrome,"27.212658,171.134491","-56.049961,156.784478",0.0,0.0,0.0
Desktop,Android,Firefox,"-78.727686,120.523826",,1.0,0.0,0.0
Tablet,Android,Firefox,"-68.11113,-55.836678","43.378342,-153.982178",0.0,0.0,0.0
Mobile,Android,,"-14.990772,78.74617","-85.055342,63.046369",0.0,,0.0
Mobile,macOS,Firefox,"76.781868,-143.276054","-44.071323,132.426167",0.0,1.0,0.0
Mobile,macOS,Firefox,"44.065521,-63.974738","2.352548,101.536361",0.0,1.0,0.0
Desktop,Android,Chrome,"72.343979,-79.841945","-71.375793,134.806294",0.0,0.0,0.0
Tablet,iOS,Edge,"34.895151,-120.687912","-55.811249,24.560504",0.0,0.0,0.0
Mobile,macOS,Edge,"82.430474,-178.443238","19.744274,-156.258512",0.0,0.0,0.0
Tablet,Windows,Opera,"-48.086644,63.339882","85.961315,-71.193233",0.0,0.0,0.0
,,Edge,"63.634361,177.680631","38.540569,47.39305",0.0,0.0,0.0
Desktop,iOS,Chrome,"-58.813085,-69.428218","-84.044976,130.449452",0.0,0.0,0.0
,iOS,Firefox,"70.533364,-168.30003","-35.202177,-90.339748",0.0,0.0,0.0
Desktop,,Chrome,"41.997928,-27.701308",,0.0,,
Tablet,iOS,Safari,"33.987244,8.964044","21.610709,-107.687288",0.0,1.0,0.0
Tablet,Android,Firefox,,"-6.029775,107.892462",,1.0,0.0
Tablet,iOS,Chrome,"23.62427,59.242672","81.933657,72.177104",0.0,0.0,0.0
Mobile,macOS,,"12.302628,77.002329",,0.0,0.0,0.0
Mobile,macOS,Opera,"49.684225,103.656751","9.728976,133.706831",,0.0,0.0
Mobile,macOS,Firefox,"63.632358,-66.095129","8.590188,-3.13396",0.0,,0.0
Tablet,iOS,,"44.239218,160.798065","-43.25241,-0.143266",,0.0,0.0
Tablet,Android,,"-23.855746,99.950802","-32.631179,23.205757",0.0,0.0,0.0
Mobile,Android,Safari,"-37.5367,-116.795064","55.568583,160.460595",0.0,0.0,0.0
Tablet,Linux,,"-9.643159,110.351577","55.727593,118.188016",0.0,0.0,0.0
Tablet,Windows,Safari,"-34.717946,-73.821827","-25.561396,70.381166",0.0,0.0,0.0
Tablet,Android,Firefox,"-40.018494,-101.476445","-20.143499,-171.276547",,0.0,0.0
Mobile,macOS,Edge,"19.999979,-92.398721","69.217756,-161.175177",0.0,0.0,0.0
Desktop,Linux,Chrome,"78.282508,-55.464823",,0.0,0.0,0.0
Desktop,Android,Firefox,"7.631776,-32.698634","-77.893739,-158.755103",0.0,0.0,0.0
Desktop,Android,Chrome,,"31.91521,127.259552",0.0,0.0,0.0
Mobile,Windows,Firefox,"11.465001,94.832374","53.403862,45.462661",0.0,0.0,
Tablet,Windows,Edge,,"51.47922,-15.636679",0.0,0.0,0.0
Desktop,Windows,,"-8.114415,18.230784",,0.0,0.0,0.0
Desktop,Android,Chrome,"-38.329013,-13.49832","-84.92188,72.890967",0.0,0.0,0.0
Mobile,Android,,,"59.532276,-99.151356",0.0,0.0,0.0
Tablet,macOS,Firefox,"18.319888,-18.411373","-32.787938,70.186413",0.0,1.0,0.0
Tablet,iOS,Firefox,"-85.944871,-68.190037","13.287103,140.38905",0.0,0.0,0.0
Mobile,Windows,Edge,"-25.472527,-8.299955","-4.018673,62.082997",1.0,0.0,0.0
Desktop,macOS,Firefox,"50.790791,99.319455","-41.105284,154.595956",0.0,0.0,
Tablet,macOS,Edge,"62.151477,-75.602679","-23.43643,14.231068",0.0,,0.0
Tablet,Linux,Firefox,"-27.637319,-125.913999","20.966825,-88.461636",0.0,0.0,0.0
Desktop,macOS,Safari,"64.33484,54.804659","-32.986052,0.873302",0.0,0.0,0.0
,Windows,Firefox,"-76.041017,-70.683481","-41.244643,-133.144951",0.0,0.0,0.0
Desktop,iOS,Chrome,"-62.509491,168.922136","60.58601,-63.098664",0.0,0.0,0.0
Tablet,,Opera,"-31.571494,-1.271765","-15.122612,16.979898",0.0,0.0,0.0
Mobile,Android,Chrome,"-32.777637,-9.253248","61.635632,-129.484772",0.0,0.0,0.0
Desktop,Android,Chrome,"89.751986,-76.540041","22.671707,-53.612026",0.0,1.0,0.0
,macOS,Edge,,"66.518058,58.028719",,0.0,0.0
Mobile,Windows,Firefox,"-59.522981,86.037027","-63.865564,-73.102598",0.0,,0.0
Tablet,iOS,Safari,"-21.718746,29.10916","-83.491141,97.402144",0.0,0.0,0.0
Mobile,iOS,Firefox,"29.034556,-167.240292","-15.697969,-162.477508",0.0,0.0,0.0
Mobile,Windows,Opera,"25.920503,11.796969","-87.577842,163.996855",0.0,0.0,0.0
,,Firefox,"-75.086926,-135.184853","63.420538,-59.600678",,1.0,0.0
Desktop,Android,Opera,"-10.656284,-55.329223","2.985537,27.326147",,0.0,0.0
Mobile,Linux,Opera,"-11.250755,48.78543","2.752243,-69.119963",0.0,0.0,0.0
Mobile,macOS,Chrome,"-62.203534,58.480061","-19.697085,-114.779261",0.0,0.0,
Desktop,macOS,,,"-84.021347,-124.299681",0.0,0.0,
Tablet,Android,Opera,"-23.676552,-80.939667","-87.649442,-24.095504",0.0,0.0,0.0
,macOS,Safari,"-12.24004,41.500338","28.960714,-114.862782",0.0,0.0,0.0
Desktop,Windows,Edge,"-56.237526,-131.725577","6.104858,-63.011167",0.0,0.0,0.0
Mobile,iOS,Firefox,"41.190914,66.871131",,0.0,,0.0
Mobile,Linux,Safari,"-7.047991,0.476182","21.260719,-137.625178",0.0,0.0,0.0
Tablet,Windows,Edge,"-41.424976,-61.495514",,0.0,,
Mobile,Windows,Chrome,"-32.385136,81.480639","65.903778,-162.007219",0.0,0.0,0.0
Desktop,Windows,Safari,"10.015758,82.615921","-20.324397,94.143579",0.0,0.0,0.0
Desktop,macOS,Safari,"16.328999,16.429071",,0.0,0.0,0.0
Tablet,iOS,Chrome,"-32.295248,-37.632308","-54.589495,16.677853",0.0,,0.0
Mobile,Linux,Opera,"69.731618,27.3348","33.165712,90.822152",0.0,0.0,0.0
Mobile,Android,Chrome,"4.401954,-160.872668","21.698713,101.922123",0.0,0.0,0.0
Tablet,Windows,,"30.760051,66.966281","-10.821704,21.819093",1.0,1.0,0.0
,Windows,Chrome,"34.318183,-147.160039","-12.018202,93.940493",0.0,0.0,0.0
Mobile,Windows,Safari,,"-58.533939,-89.133024",0.0,0.0,
Tablet,Android,Chrome,"58.769441,173.042184","60.629987,77.181317",0.0,,0.0
Desktop,macOS,Firefox,,"42.33069,-144.314471",0.0,0.0,0.0
Tablet,macOS,Opera,"-88.679293,-176.839459","-2.806939,23.162243",0.0,0.0,0.0
Desktop,iOS,Opera,"-76.589959,79.007919","50.385677,-27.996588",0.0,0.0,0.0
Desktop,macOS,Edge,"-57.935412,92.825644",,0.0,0.0,
Desktop,macOS,Edge,"-12.262293,125.988843","59.782065,149.000668",0.0,0.0,0.0
Mobile,Linux,Firefox,"66.656947,136.739847","-6.450898,-22.59004",0.0,0.0,
,Linux,Edge,"7.830475,103.862675","-30.91237,-83.94286",0.0,0.0,0.0
Tablet,macOS,Opera,"29.144202,-112.78325","9.607871,-119.243059",0.0,0.0,0.0
Desktop,Linux,Opera,,,0.0,0.0,0.0
Mobile,iOS,Edge,"49.061646,-85.322204","34.931851,-98.732034",,0.0,0.0
Mobile,macOS,,"-39.424619,-88.494796","36.352632,-173.907454",0.0,0.0,0.0
Mobile,Linux,Opera,"-30.813295,154.190655","6.19698,123.865899",,0.0,0.0
Mobile,Android,Edge,"-11.962388,-48.869132",,0.0,0.0,0.0
Tablet,Linux,Edge,"-46.94718,141.266903","-63.29767,78.801626",0.0,0.0,0.0
Mobile,Linux,Firefox,"82.327781,-63.525078","-5.566299,-63.660066",0.0,,0.0
Tablet,Android,Firefox,"20.997616,165.036005","-25.962659,-143.300964",0.0,0.0,0.0
Mobile,iOS,Opera,"-0.0936,-11.281549","35.451468,47.482682",0.0,,0.0
Mobile,Android,Safari,"4.984965,-168.058789","-62.528184,15.920313",0.0,0.0,
Tablet,iOS,Edge,"-35.978578,71.637199","-66.659373,-67.195274",0.0,0.0,0.0
Desktop,Android,Chrome,"84.01132,24.748099","-82.057951,43.5856",0.0,1.0,0.0
Tablet,iOS,Safari,"-55.71435,-26.347222",,0.0,1.0,0.0
Desktop,iOS,Edge,"-1.796457,-125.199104","-41.994651,89.408051",0.0,0.0,0.0
,Windows,Safari,"-30.729096,-19.776765","-8.886763,26.35712",0.0,,0.0
Desktop,Windows,Edge,"-42.857607,-52.600896","-45.163283,17.146",0.0,0.0,0.0
,Linux,Edge,"-40.276015,40.615748","-63.143441,177.250401",0.0,0.0,0.0
Desktop,Android,Safari,"14.148472,18.610294","3.055229,136.576805",0.0,0.0,0.0
Desktop,iOS,Firefox,"-72.587643,-113.919247","-70.975457,32.551382",0.0,0.0,0.0
Mobile,Windows,Edge,"-70.05111,-157.218852","30.788954,104.023287",0.0,0.0,0.0
Mobile,Linux,Opera,"-45.570622,-109.97227","-2.534891,-167.010778",0.0,0.0,0.0
Desktop,Linux,Safari,"40.499352,70.519255","-42.986025,-78.979544",0.0,0.0,
Desktop,Linux,Firefox,"-53.758948,-120.39706","-32.681509,-146.807319",0.0,0.0,0.0
Tablet,Windows,Chrome,"-63.918764,-64.782011","-89.885898,7.088048",0.0,0.0,0.0
Mobile,macOS,Edge,"-37.046364,-169.726461","42.620824,-97.16245",0.0,0.0,0.0
Mobile,Linux,Edge,,"34.884949,83.203649",0.0,0.0,
Mobile,macOS,Opera,,"-15.976743,9.017132",0.0,1.0,0.0
,macOS,Firefox,"17.919172,-5.415827",,0.0,0.0,0.0
Tablet,macOS,Edge,"73.247192,-49.240999","16.038973,-49.709102",0.0,0.0,0.0
Desktop,Linux,Firefox,,"0.195953,87.755711",0.0,0.0,0.0
Tablet,iOS,Edge,"39.868755,-165.050425","83.628536,140.780873",0.0,0.0,0.0
Tablet,macOS,Chrome,"-27.95125,161.310897","74.609719,148.038289",0.0,0.0,0.0
Tablet,Windows,Opera,,,0.0,0.0,0.0
Mobile,Windows,Chrome,"-0.746465,38.237985","-49.974394,131.117503",0.0,,0.0
Desktop,macOS,Chrome,"3.194695,-7.608749","14.595155,121.929708",0.0,0.0,0.0
,macOS,Safari,"14.081513,-165.996232","86.800679,135.252998",0.0,0.0,
Tablet,macOS,Chrome,"-56.576891,-102.736242","56.970677,-105.65818",0.0,0.0,0.0
Tablet,Windows,Opera,"-21.087192,-23.560148","64.783198,-120.327411",0.0,0.0,1.0
Mobile,Android,Opera,,"2.28925,0.844224",0.0,1.0,0.0
Desktop,iOS,Edge,"12.580648,-81.975909","3.373405,80.332602",0.0,1.0,0.0
Desktop,Android,Chrome,"2.817674,45.581518","-18.713946,-15.607537",0.0,0.0,0.0
Tablet,Windows,Firefox,"14.841096,-102.462913","28.623738,65.65313",1.0,0.0,0.0
Desktop,,Safari,"37.701563,55.363629","-11.244204,-161.22819",,0.0,0.0
Mobile,Linux,,"77.760591,48.294693","-43.364465,159.845495",,1.0,0.0
Tablet,Android,Safari,"39.658393,111.969955","76.933747,53.873508",0.0,,0.0
Desktop,macOS,Opera,"-70.919229,70.680338","-56.657319,-145.544799",0.0,1.0,0.0
Tablet,macOS,Opera,"-32.655558,116.333559","80.914685,134.340409",0.0,0.0,0.0
Mobile,Windows,Edge,"-3.567508,29.021708","-18.372992,46.656834",0.0,,0.0
Tablet,Linux,Chrome,"-43.139237,54.203443","74.547346,-130.264569",0.0,0.0,0.0
Mobile,,Opera,"-83.583121,89.486742","24.527253,151.014765",0.0,0.0,
Tablet,Linux,Safari,"-60.606748,-98.073162","60.574331,-76.633987",,0.0,0.0
Tablet,iOS,Opera,,"81.368493,-106.861286",0.0,0.0,
Desktop,Linux,Chrome,"-20.115141,-95.760109","-52.456788,-145.221136",0.0,0.0,0.0
Desktop,iOS,Opera,"-48.562126,141.473156","-68.738684,94.195177",,0.0,0.0
,Android,Chrome,,"-40.344629,132.886759",0.0,0.0,0.0
Mobile,macOS,Edge,"-47.271331,111.254842",,0.0,0.0,0.0
Mobile,iOS,Opera,,"5.823062,86.205462",0.0,0.0,0.0
Desktop,macOS,,"-10.883382,136.643243",,0.0,0.0,0.0
Tablet,Linux,Chrome,"-22.677764,36.322218","-32.085998,40.311502",0.0,0.0,0.0
Mobile,Linux,Firefox,"25.212981,162.810499","15.180572,113.04963",,0.0,
Tablet,Android,Edge,"-65.785916,-131.182147","-79.905774,-7.071399",0.0,0.0,
Tablet,macOS,Opera,"-6.830745,150.435223","62.810776,177.717089",0.0,0.0,0.0
Desktop,Android,Firefox,"-86.096681,-80.540781","-66.870798,52.526733",0.0,0.0,0.0
Desktop,iOS,Opera,,"-89.760371,-54.169278",0.0,0.0,0.0
Tablet,Linux,Safari,"-85.553106,117.21828","-9.944746,-55.488541",0.0,0.0,0.0
Mobile,Linux,,"-88.396299,-8.026577","22.411672,-174.463252",0.0,0.0,0.0
Desktop,,Chrome,"-79.855376,107.511851","73.486267,-65.33047",,0.0,0.0
Tablet,Linux,Firefox,"44.385451,79.75111","-62.934894,-24.051152",0.0,0.0,0.0
,Linux,Chrome,"42.52769,158.48624","2.517495,-161.272939",0.0,0.0,0.0
Tablet,,Chrome,"-14.974036,130.166929",,,0.0,0.0
Desktop,iOS,Chrome,"-56.838194,-17.544779","2.12317,-113.053033",1.0,0.0,0.0
,Android,Safari,"-88.396363,-77.709494","76.784628,105.903061",0.0,,0.0
Mobile,Windows,Chrome,"-7.531294,147.344342","-47.931599,84.955031",0.0,0.0,1.0
Desktop,Linux,,"-32.948718,62.067079","-71.754298,-137.359759",0.0,0.0,0.0
Desktop,Linux,Chrome,"60.114025,-62.449297","-9.973903,72.621402",0.0,0.0,0.0
